tconst,primaryTitle,_c0,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,primaryTitleFormatted,oscar_noms,oscar_wins,razzie_noms,razzie_wins,budget,genres,genres_meta,language,popularity,revenue,movie_id,Rank,Worldwide,Domestic,Foreign,hasRemake,title_language,isEN
tt1325723,Choose,6310,"",2011,"",83,4325.0,false,choose,"","","","","","","","","","","","","","","",0,en,true
tt2615584,Phata Poster Nikhla Hero,7744,"",2013,"",146,4683.0,false,phata poster nikhla hero,"","","","","","","","","","","","","","","",0,cs,false
tt1114277,Up the Yangtze,5846,Up the Yangtze,"",2007,93,"",true,up the yangtze,"","","","",0,Documentary Foreign,['Documentary'],"['English', 'Mandarin']",0.655056,"",tt1114277,"","","","",0,en,true
tt0235154,6ixtynin9,3841,Ruang talok 69,1999,"",118,2052.0,true,6ixtynin9,"","","","","","","['Thriller', 'Comedy', 'Crime']",['Thai'],"","",tt0235154,"","","","",0,tl,false
tt0197384,Crime + Punishment in Suburbia,3720,"",2000,"",100,3342.0,false,crime + punishment in suburbia,"","","","",0,Drama,"['Drama', 'Thriller']",['English'],5.062928,"",tt0197384,"","","","",0,ro,false
tt0299213,Waterboys,4176,"",2001,"",91,2811.0,true,waterboys,"","","","","","","","","","","","","","","",0,af,false
tt4284010,"What Happened, Miss Simone?",8513,"What Happened, Miss Simone?",2015,"",101,13425.0,true,"what happened, miss simone?",1,"","","","","",['Documentary'],"['English', 'French']","","",tt4284010,"","","","",0,en,true
tt9239552,Konosuba!: God's Blessing on This Wonderful World! - Legend of Crimson,9912,"",2019,"",90,3072.0,true,konosuba!: god's blessing on this wonderful world! - legend of crimson,"","","","","","","","","","","","","","","",0,en,true
tt0057344,Any Number Can Win,983,"",1963,"",118,3390.0,true,any number can win,"","","","","","","","","","","","","","","",0,en,true
tt0108447,The Unnamable II: The Statement of Randolph Carter,2871,The Unnamable II: The Statement of Randolph Carter,1992,"",104,1024.0,false,the unnamable ii: the statement of randolph carter,"","","","","","","","","","","","","","","",0,en,true
tt2049543,Synchronicity,7245,Synchronicity,2015,"",101,10682.0,false,synchronicity,"","","","",0,Thriller Mystery Science Fiction,"['Sci-Fi', 'Mystery', 'Thriller']",['English'],7.37661,"",tt2049543,"","","","",0,en,true
tt1285009,The Strangers: Prey at Night,6228,The Strangers: Prey at Night,2018,"",85,"",false,the strangers: prey at night,"","","","","","",[],[],"","",tt1285009,166,3.1039126E7,2.4586708E7,6452418.0,0,en,true
tt0098321,Shớcking Dárk,2539,Terminator II,1989,"",90,1435.0,false,shocking dark,"","","","","","","","","","","","","","","",0,en,true
tt0024183,International House,122,"",1933,"",68,1261.0,true,international house,"","","","","","","","","","","","","","","",0,en,true
tt0234988,The Town Is Quiet,3838,"",2000,"",133,1226.0,true,the town is quiet,"","","","","","",['Drama'],"['English', 'German', 'French', 'Italian']","","",tt0234988,"","","","",0,en,true
tt2548738,Rich Hill,7706,Rich Hill,2014,"",91,2337.0,true,rich hill,"","","","","","","['Biography', 'Drama', 'Family', 'Documentary']",['English'],"","",tt2548738,"","","","",0,de,false
tt0114432,Hidden Assassin,3075,The Shooter,"",1995,104,2184.0,false,hidden assassin,"","","","","","","","","","","","","","","",0,en,true
tt0116480,Hamsun,3147,Hamsun,1996,"",159,1558.0,true,hamsun,"","","","","","","","","","","","","","","",0,et,false
tt0058564,Seduced and Abandoned,1034,"",1964,"",118,"",true,seduced and abandoned,"","","","","","","","","","","","","","","",0,en,true
tt8041922,Wátch If Yớú Dáré,9668,"",2018,"",71,2066.0,false,watch if you dare,"","","","","","","","","","","","","","","",0,cy,false
tt1701976,Úrbánizéd,6877,"",2011,"",85,2246.0,true,urbanized,"","","","","","","","","","","","","","","",0,sl,false
tt0023622,Trouble in Paradise,107,"",1932,"",83,14090.0,true,trouble in paradise,"","","","","","","","","","","","","","","",0,fr,false
tt1544578,Chop,6643,Chop,2011,"",98,"",false,chop,"","","","","","","","","","","","","","","",0,en,true
tt3488184,7 Chinésé Brớthérs,8137,"",2015,"",76,1519.0,false,7 chinese brothers,"","","","","","",[],[],"","",tt3488184,"","","","",0,en,true
tt3918584,Mais Forte que o Mundo: A História de José Aldo,8362,"",2016,"",107,"",true,mais forte que o mundo: a historia de jose aldo,"","","","","","","","","","","","","","","",0,pt,false
tt0074084,1900,1581,Novecento,1976,"",317,24897.0,true,1900,"","","","","","","['Drama', 'History']",['Italian'],"","",tt0074084,"","","","",0,pt,false
tt2071441,Dangerous Liaisons,7267,"","",2012,110,1908.0,false,dangerous liaisons,7,3,"","","","","['Drama', 'Mystery', 'Romance']",['Mandarin'],"","",tt2071441,"","","","",0,fr,false
tt0090333,Wizards of the Lost Kingdom,2200,Wizards of the Lost Kingdom,1985,"",72,1649.0,false,wizards of the lost kingdom,"","","","","","","","","","","","","","","",0,en,true
tt0117056,The Mirror,3177,Ayneh,1997,"",95,2641.0,true,the mirror,"","","","","","","","","","","","","","","",0,cy,false
tt0107358,The Blue Kite,2832,Lan feng zheng,1993,"",140,2880.0,true,the blue kite,"","","","","","","","","","","","","","","",0,de,false
tt7919810,The Turkey Bowl,9637,The Turkey Bowl,2019,"",120,3200.0,false,the turkey bowl,"","","","","","","","","","","","","","","",0,en,true
tt0198386,The Crew,3721,"",2000,"",88,5929.0,false,the crew,"","","","","","","['Comedy', 'Crime']","['English', 'Spanish']","","",tt0198386,136,1.3105853E7,1.3023075E7,82778.0,0,en,true
tt0040338,The Fallen Idol,456,The Fallen Idol,1948,"",95,8372.0,true,the fallen idol,2,"","","","","","['Drama', 'Mystery', 'Thriller']","['English', 'French']","","",tt0040338,"","","","",0,en,true
tt2014338,Side by Side,7224,"",2012,"",99,13343.0,true,side by side,"","","","","","",['Documentary'],['English'],"","",tt2014338,"","","","",0,da,false
tt1824904,95érs: Échớés,7036,"",2013,"",96,1061.0,false,95ers: echoes,"","","","","","","","","","","","","","","",0,nl,false
tt1620680,A Wrinkle in Time,6763,A Wrinkle in Time,"",2018,109,43581.0,false,a wrinkle in time,"","","","","","","['Adventure', 'Sci-Fi', 'Fantasy', 'Family']",['English'],"","",tt1620680,57,1.32675864E8,1.00478608E8,3.2197256E7,0,de,false
tt2192100,Gizem Birimi,7391,Gizem Birimi,2013,"",95,1165.0,true,gizem birimi,"","","","","","","","","","","","","","","",0,tr,false
tt0084358,Deadly Circuit,1943,Mortelle randonnée,1983,"",120,2415.0,true,deadly circuit,"","","","","","","","","","","","","","","",0,fr,false
tt0097106,A Tale of Springtime,2478,"",1990,"",108,4328.0,true,a tale of springtime,"","","","","","","","","","","","","","","",0,en,true
tt0126029,Shrek,3394,Shrek,2001,"",90,644399.0,true,shrek,2,1,"","",60000000,Adventure Animation Comedy Family Fantasy,"['Adventure', 'Fantasy', 'Comedy', 'Animation', 'Family']",['English'],17.987728,"",tt0126029,4,4.84409218E8,2.67665011E8,2.16744207E8,0,sq,false
tt0102340,Love Crimes,2662,"",1992,"",90,1121.0,false,love crimes,"","","","","","","","","","","",145,2287928.0,2287928.0,"",0,it,false
tt0086370,The Sting II,2047,The Sting II,1983,"",101,2199.0,false,the sting ii,1,"","","",0,Action Comedy Drama,"","",3.659745,6347072,tt0086370,87,6347072.0,6347072.0,"",0,en,true
tt7535756,Bölük,9551,Bölük,2017,"",95,1488.0,true,boluk,"","","","","","","","","","","","","","","",0,tr,false
tt0387357,The Locals,4623,"",2003,"",88,2062.0,false,the locals,"","","","","","","","","","","","","","","",0,en,true
tt0021015,Juno and the Paycock,81,"",1929,"",85,2275.0,false,juno and the paycock,"","","","","","","","","","","","","","","",0,en,true
tt0094813,Bulletproof,2394,Bulletproof,1987,"",93,1344.0,false,bulletproof,"","","","",5000000,Action Thriller,"","",0.183677,"",tt0094813,"","","","",1,af,false
tt0176269,Universal Soldier: The Return,3631,Universal Soldier: The Return,1999,"",83,28923.0,false,universal soldier: the return,"","","","",45000000,Action Science Fiction,"['Action', 'Sci-Fi']",['English'],7.805145,"",tt0176269,131,1.0667893E7,1.0667893E7,"",0,en,true
tt1533084,The Traveler,6620,"",2010,"",96,4716.0,false,the traveler,"","","","","","","","","","","","","","","",1,en,true
tt4862506,Thé Hớlly Káné Éxpérimént,8718,The Holly Kane Experiment,2017,"",103,2194.0,false,the holly kane experiment,"","","","","","","","","","","","","","","",0,en,true
tt0307385,Rivers and Tides,4218,Rivers and Tides,2001,"",90,2349.0,true,rivers and tides,"","","","","","",['Documentary'],['English'],"","",tt0307385,"","","","",0,en,true
tt0086058,The Osterman Weekend,2025,"",1983,"",103,8488.0,false,the osterman weekend,"","","","",0,Action Drama Thriller,"","",9.425108,"",tt0086058,85,6486797.0,6486797.0,"",0,af,false
tt8497794,Still Human,9775,"",2018,"",115,1348.0,true,still human,"","","","","","","","","","","","","","","",0,sv,false
tt0487027,FC Venus,5142,FC Venus,"",2006,100,1217.0,false,fc venus,"","","","","","","","","","","","","","","",0,et,false
tt0301245,Oysters at Nam Kee's,4184,"",2002,"",99,1325.0,false,oysters at nam kee's,"","","","","","","","","","","","","","","",0,af,false
tt2375605,The Act of Killing,7581,The Act of Killing,2012,"",117,"",true,the act of killing,1,"","","",1000000,Documentary,"['History', 'Crime', 'Documentary']","['English', 'Indonesian']",6.373118,"",tt2375605,"","","","",0,en,true
tt2061822,Devil Seed,7254,"",2012,"",108,2330.0,false,devil seed,"","","","","","","","","","","","","","","",0,nl,false
tt0976238,Old Dogs,5535,Old Dogs,2009,"",88,37456.0,false,old dogs,"","",1,"",35000000,Comedy Family,"['Comedy', 'Family']","['English', 'Ukrainian']",9.52295,"",tt0976238,62,9.6753696E7,4.949206E7,4.7261636E7,0,no,false
tt1488163,Trash Humpers,6559,"",2009,"",78,4746.0,false,trash humpers,"","","","","","",['Horror'],['English'],"","",tt1488163,"","","","",0,en,true
tt1954258,Balas & Bolinhos: O Último Capítulo,7174,Balas & Bolinhos: O Último Capítulo,"",2012,129,"",true,balas & bolinhos: o ultimo capitulo,"","","","","","","","","","","","","","","",0,pt,false
tt0226872,Female Prisoner #701: Scorpion,3814,Joshû 701-gô: Sasori,1972,"",87,3923.0,true,female prisoner #701: scorpion,"","","","","","","","","","","","","","","",0,en,true
tt0065234,Z,1276,Z,1969,"",127,26606.0,true,z,5,2,"","",0,Drama History Thriller,"['Drama', 'History', 'Thriller', 'Crime']","['English', 'French', 'Russian']",11.943621,"",tt0065234,"","","","",1,pl,false
tt11081744,Thé Cớmmớn Stớry,5839,"",2019,"",91,1147.0,true,the common story,"","","","","","","","","","","","","","","",0,en,true
tt0282386,Blood Feast 2: All U Can Eat,4097,"",2002,"",92,1410.0,false,blood feast 2: all u can eat,"","","","","","","","","","","","","","","",0,en,true
tt0102913,Shout,2684,"",1991,"",89,1945.0,false,shout,"","","","",0,Drama Romance,"","",1.393986,"",tt0102913,136,3547684.0,3547684.0,"",0,en,true
tt0387844,Asmali konak: Hayat,4627,Asmali konak: Hayat,2003,"",120,1011.0,false,asmali konak: hayat,"","","","","","","","","","","","","","","",0,tl,false
tt1709143,Thé Lást Dáys ớn Márs,6890,The Last Days on Mars,2013,"",98,36578.0,false,the last days on mars,"","","","",0,Science Fiction Thriller Horror,"['Sci-Fi', 'Thriller', 'Horror']",['English'],9.113415,"",tt1709143,"","","","",0,en,true
tt0115783,Bulletproof,3120,Bulletproof,1996,"",84,37755.0,false,bulletproof,"","","","",25000000,Action Adventure Comedy Thriller,"['Action', 'Comedy', 'Crime']",['English'],7.859132,"",tt0115783,75,2.1576954E7,2.1576954E7,"",1,af,false
tt8995218,Z,9857,"",2019,"",83,4828.0,false,z,5,2,"","","","","['Mystery', 'Thriller', 'Horror']",['English'],"","",tt8995218,"","","","",1,pl,false
tt0082799,Movie Madness,1883,"",1982,"",89,1066.0,false,movie madness,"","","","","","","","","","","",127,63405.0,63405.0,"",0,sk,false
tt0071859,The Traveler,1524,Mossafer,"",1974,83,1653.0,true,the traveler,"","","","","","","","","","","","","","","",1,pt,false
tt3882074,The Eagle Huntress,8344,The Eagle Huntress,"",2016,87,3845.0,true,the eagle huntress,"","","","",0,Family Documentary Adventure,"['Adventure', 'Sport', 'Family', 'Documentary']",['Kazakh'],1.43679,3162153,tt3882074,"","","","",0,en,true
tt1388441,Mugavari,6412,"","",2000,156,1237.0,true,mugavari,"","","","",500000,Drama Romance,"","",0.284847,"",tt1388441,"","","","",0,lt,false
tt0106779,Drömkåken,2809,Drömkåken,1993,"",101,3275.0,false,dromkaken,"","","","","","","","","","","","","","","",0,sv,false
tt0055539,Town Without Pity,912,"",1961,"",105,1791.0,true,town without pity,1,"","","","","","","","","","","","","","",0,en,true
tt4769824,In This Cớrnér ớf thé Wớrld,8693,Kono sekai no katasumi ni,2016,"",129,10074.0,true,in this corner of the world,"","","","",0,Animation Drama,"['Drama', 'History', 'War', 'Animation']",['Japanese'],2.914029,19204593,tt4769824,"","","","",0,sw,false
tt0070903,The Way We Were,1497,The Way We Were,1973,"",118,24093.0,true,the way we were,6,2,"","",0,Drama Romance,"['Drama', 'Romance']","['English', 'French']",13.377996,"",tt0070903,"","","","",0,en,true
tt6046314,Bel Canto,9164,Bel Canto,2018,"",100,3160.0,false,bel canto,"","","","","","","['Drama', 'Thriller', 'Romance', 'Music']","['English', 'French', 'Spanish', 'Japanese']","","",tt6046314,"","","","",0,it,false
tt2707810,Submission,7773,Submission,2017,"",106,1297.0,false,submission,"","","","","","",['Drama'],['English'],"","",tt2707810,"","","","",0,fi,false
tt4431208,Ice Guardians,8573,"",2016,"",108,1628.0,true,ice guardians,"","","","","","","","","","","","","","","",0,it,false
tt0029314,Humanity and Paper Balloons,198,"",1937,"",86,1995.0,true,humanity and paper balloons,"","","","","","","","","","","","","","","",0,en,true
tt8380776,Gránd Islé,9753,"",2019,"",97,4497.0,false,grand isle,"","","","","","","['Action', 'Thriller']",['English'],"","",tt8380776,"","","","",0,af,false
tt0239395,Cats & Dogs,3855,"",2001,"",87,58527.0,false,cats & dogs,"","","","",60000000,Comedy Family,"['Action', 'Adventure', 'Comedy', 'Family']",['English'],8.142251,93375151,tt0239395,21,2.00687492E8,9.3385515E7,1.07301977E8,0,ca,false
tt0018578,Wings,59,"",1927,"",144,"",true,wings,2,2,"","","","","","","","","","","","","",0,af,false
tt0301470,Jeepers Creepers 2,4185,"",2003,"",106,62519.0,false,jeepers creepers 2,"","","","",17000000,Horror Thriller,"['Thriller', 'Horror']",['English'],14.786032,"",tt0301470,79,6.3102666E7,3.5667218E7,2.7435448E7,0,nl,false
tt5451118,303,8930,"","",2018,145,7740.0,true,303,"","","","","","","","","","","","","","","",0,unknown,false
tt0086981,Blớớdbáth át thé Hớúsé ớf Déáth,2073,Bloodbath at the House of Death,1984,"",92,1721.0,false,bloodbath at the house of death,"","","","","","","","","","","","","","","",0,en,true
tt0427323,Thé Cháớs Cláss in thé Militáry,4845,"",2005,"",112,7108.0,false,the chaos class in the military,"","","","","","","","","","","","","","","",0,en,true
tt0078326,Straight Time,1731,"",1978,"",114,8440.0,true,straight time,"","","","","","","['Drama', 'Crime']","['English', 'Spanish', 'yue']","","",tt0078326,35,9900000.0,9900000.0,"",0,en,true
tt2184287,Summer in February,7380,Summer in February,2013,"",100,4059.0,false,summer in february,"","","","","","","['Biography', 'Drama', 'Romance']",['English'],"","",tt2184287,"","","","",0,af,false
tt3958072,The Lesson,8369,Urok,2014,"",111,2517.0,true,the lesson,"","","","","","",['Drama'],['Bulgarian'],"","",tt3958072,"","","","",0,sk,false
tt1554414,The Dish & the Spoon,6654,The Dish & the Spoon,2011,"",92,1239.0,false,the dish & the spoon,"","","","","","","['Drama', 'Comedy', 'Romance']",['English'],"","",tt1554414,"","","","",0,en,true
tt1096997,The Pagan Queen,5813,The Pagan Queen,2009,"",99,2155.0,false,the pagan queen,"","","","","","","","","","","","","","","",0,en,true
tt8579674,1917,9787,1917,2019,"",119,512199.0,true,1917,10,3,"","","","","['Drama', 'War']","['English', 'German', 'French']","","",tt8579674,23,3.84919389E8,1.59227644E8,2.25691745E8,0,unknown,false
tt0094361,You Talkin' to Me?,2378,You Talkin' to Me?,1987,"",97,1068.0,false,you talkin' to me?,"","","","","","","","","","","","","","","",0,fi,false
tt0082436,The Grilling,1861,Garde à vue,1981,"",87,4613.0,true,the grilling,"","","","","","","","","","","","","","","",0,fr,false
tt1484521,30 Béáts,6550,"",2012,"",88,1004.0,false,30 beats,"","","","","","","['Comedy', 'Romance']",['English'],"","",tt1484521,"","","","",0,nl,false
tt0110689,Nớstrádámús,2959,Nostradamus,1994,"",119,2897.0,false,nostradamus,"","","","","","","","","","","","","","","",0,pt,false
tt0421974,Sky Fightérs,4798,Les chevaliers du ciel,2005,"",102,4444.0,false,sky fighters,"","","","","","","","","","","","","","","",0,fr,false
tt1385824,13B: Fear Has a New Address,6409,"",2009,"",138,6827.0,true,13b: fear has a new address,"","","","","","","","","","","","","","","",0,cy,false
tt2467442,K2: Siren of the Himalayas,7664,K2: Siren of the Himalayas,2012,"",75,1073.0,true,k2: siren of the himalayas,"","","","","","",['Documentary'],['English'],"","",tt2467442,"","","","",0,en,true
tt0095889,Poltergeist III,2442,Poltergeist III,1988,"",98,18156.0,false,poltergeist iii,"","","","",10500000,Horror Thriller,"['Thriller', 'Horror']",['English'],7.977693,"",tt0095889,68,1.4114488E7,1.4114488E7,"",0,de,false
tt2221648,Return to Nim's Island,7423,Return to Nim's Island,2013,"",90,1777.0,false,return to nim's island,"","","","","","","","","","","","","","","",0,en,true
tt0084887,Báttlétrúck,1976,Warlords of the 21st Century,1982,"",91,1298.0,false,battletruck,"","","","",1000000,Science Fiction,"","",0.815844,"",tt0084887,"","","","",0,en,true
tt0493404,Brotherhood of Blood,5176,Brotherhood of Blood,2007,"",88,3297.0,false,brotherhood of blood,"","","","","","","","","","","","","","","",0,en,true
tt2290709,The Appearing,7483,The Appearing,2014,"",92,1441.0,false,the appearing,"","","","","","","","","","","","","","","",0,en,true
tt0029440,The Prince and the Pauper,199,"",1937,"",118,2482.0,true,the prince and the pauper,"","","","","","","","","","","","","","","",0,en,true
