_c0,tconst,numVotes,popularity,runtimeMinutes,budget,revenue
1729,tt0078243,36933,6,116,16366841,41885928
2933,tt0110200,23244,5,103,0,-6722667
3557,tt0163025,307284,0,92,93000000,300774708
3769,tt0211181,279262,7,100,85000000,273782586
7570,tt2370140,2532,7,111,13792022,29408661
9144,tt5970844,18957,8,164,15129465,35713331
2528,tt0098073,1883,5,89,13638736,28828249
3092,tt0114825,23032,9,100,14000000,19800000
4107,tt0283632,12757,6,89,14535003,33037899
4125,tt0287320,1009,6,99,13601469,28604587
4450,tt0362084,1418,6,92,13640536,28780591
5706,tt10534996,1533,6,71,13675008,28907550
6003,tt1169809,28821,7,100,15848184,39221961
8086,tt3395582,24866,8,83,15595267,37922969
9573,tt7628458,3276,7,112,13891564,29822752
3815,tt0227034,1849,6,97,13661991,28901037
6968,tt1773109,4190,7,163,13911687,29994474
7417,tt2215285,10614,7,114,14431408,32449194
7713,tt2560792,7352,7,82,14178065,31237569
1319,tt0066534,7387,5,102,14051889,30825415
2186,tt0089941,28509,15,111,9000000,7936012
4542,tt0376541,211706,10,104,27000000,98610882
5590,tt10091530,2554,6,92,13753834,29285237
7908,tt3026144,1102,7,101,13685161,28891362
550,tt0044008,21457,5,86,15154861,36085249
1465,tt0070077,10034,5,102,14265255,31834290
5386,tt0843878,1012,6,85,13627139,28689605
6793,tt1646973,7724,7,86,14189082,31316784
9391,tt6843812,10183,8,137,14436962,32417835
9807,tt8695030,72217,9,104,19376693,55861453
5411,tt0865554,16456,6,98,18000000,382174
6327,tt1334260,141899,8,103,15000000,53931350
6531,tt1467391,2858,6,83,13796978,29462586
9066,tt5755594,23011,8,107,15476768,37314145
9771,tt8464364,3913,8,81,13946192,30076362
218,tt0030643,39795,5,91,16549733,42825506
2845,tt0107863,4377,5,111,13843390,29790754
3828,tt0233469,73964,10,108,85000000,78382433
4486,tt0368296,1578,6,80,13653980,28843377
7966,tt3129484,1152,7,88,13690304,28914090
8440,tt4110388,3449,7,108,13882464,29812678
1001,tt0057812,4774,5,100,13837757,29817931
2505,tt0097613,8264,5,97,14145525,31235355
6983,tt1784575,11842,7,115,14520274,32883854
1015,tt0058208,2924,5,78,13690972,29120536
2439,tt0095799,2345,5,82,13673666,28996716
3205,tt0117690,2765,5,112,13722506,29206223
3885,tt0245407,3786,6,108,13817384,29636856
4076,tt0279781,15490,6,93,14751635,34067463
4672,tt0397078,55740,6,108,28000000,38159905
7434,tt2232578,1071,7,84,13673135,28848122
509,tt0042296,3818,4,96,13751837,29424337
949,tt0056262,16860,3,151,0,-7707318
1985,tt0085266,1094,5,79,13565062,28494298
3657,tt0181600,1324,5,89,13617069,28692352
5818,tt10991188,2920,6,154,13787534,29438579
6711,tt1588170,122092,10,144,23279028,74481799
9360,tt6733446,1334,7,112,13732890,29075536
3366,tt0120891,157425,9,106,170000000,497073311
363,tt0036962,2308,4,85,13628855,28844642
3130,tt0116165,8491,5,94,14176176,31362619
3172,tt0116905,29237,9,135,5000000,13269963
4529,tt0374536,71346,9,102,85000000,242313320
7249,tt2056692,2270,7,91,13764718,29288403
8174,tt3541262,2476,5,128,9500000,17199276
8600,tt4499228,2004,7,105,13770822,29277878
9061,tt5737582,1941,7,94,13775111,29284762
9526,tt7439064,3433,7,104,13903096,29878885
462,tt0040525,29121,5,87,15762330,38972323
691,tt0049601,2740,4,83,13669811,29029529
3041,tt0113580,2316,5,90,13683503,29025822
7549,tt2357788,25884,7,80,15660356,38257315
8355,tt3902698,1194,7,112,13701491,28955831
8747,tt4915672,4145,7,90,13943982,30095815
345,tt0036152,1606,4,45,13572683,28578447
2040,tt0086250,788117,11,170,25000000,65884703
5383,tt0841150,5120,6,106,13953643,30240057
1686,tt0076809,3606,0,102,750000,-7574079
2014,tt0085794,97627,8,109,21239465,64934517
2221,tt0091055,23416,3,105,0,11949484
4099,tt0282589,1305,6,100,13624475,28714588
7349,tt2167202,23960,13,90,18000000,44618049
8823,tt5121000,6788,7,114,14155621,31098531
4634,tt0388288,1131,6,94,13621432,28684498
5299,tt0804492,38016,7,91,16566989,42651706
5924,tt11388580,18275,7,85,15010298,35241655
8915,tt5363618,110387,10,120,22392998,70210134
7242,tt2044774,1941,7,118,13738426,29163758
9108,tt5859238,22928,8,88,15471381,37286600
9275,tt6366854,22614,8,104,15451371,37183715
1265,tt0064923,1449,5,96,13578763,28580406
4488,tt0368563,7621,6,90,14134405,31124562
5583,tt10023024,9837,6,142,14332654,32033899
6681,tt1568929,1101,6,90,13660333,28809353
7224,tt2014338,13343,7,99,14644454,33466464
8717,tt4849176,1242,7,108,13712607,28998031
2773,tt0105616,10684,5,84,14343305,32166657
2786,tt0106258,1935,5,94,13648074,28865043
3412,tt0129167,182933,15,86,70000000,216536237
3940,tt0253420,4609,6,82,13883915,29951164
4080,tt0280381,1609,6,92,13648257,28828072
4253,tt0314412,24752,10,106,0,-6482272
5003,tt0460952,1139,6,86,13629510,28712064
6477,tt1429392,2923,6,75,13801055,29483526
7171,tt1949605,1399,7,95,13693906,28954439
8238,tt3674140,21042,5,110,0,-7007398
8525,tt4307880,1641,7,96,13740452,29135864
489,tt0041507,3645,4,102,13737681,29357707
2414,tt0095241,35629,6,94,16283417,41457562
3459,tt0139076,1318,5,90,13612599,28676915
5806,tt10949778,4155,6,90,13885460,29903935
7911,tt3029558,15608,7,138,14838368,34367149
6181,tt12607910,8617,6,85,14247726,31613150
6189,tt1264115,1488,6,101,13681175,28922706
6874,tt1698648,15234,7,103,14787719,34156976
7202,tt1990352,-30087,0,101,0,-14757273
7494,tt2297164,3343,7,115,13854959,29709734
7794,tt2752724,1019,7,104,13676264,28852449
8237,tt3671542,12046,7,127,14561784,33044286
672,tt0049042,1065,4,93,13536276,28396006
7929,tt3056436,1556,7,153,13721680,29064148
9196,tt6133130,25434,8,108,15645392,38161643
9826,tt8819596,1592,8,105,13762797,29203922
3789,tt0216800,11213,2,117,0,-8536180
5750,tt10731768,27654,7,110,15752368,38770375
7184,tt1966359,19292,7,113,15116560,35709374
8738,tt4901306,61701,9,96,18519171,51820862
9381,tt6822518,1844,7,101,13773854,29269439
9419,tt6985200,1032,7,120,13710073,28965468
2029,tt0086112,3422,2,112,0,694497
8664,tt4687358,5855,7,84,14078243,30735764
9035,tt5691226,1466,7,140,13736831,29103750
5698,tt10515086,9285,6,130,14291092,31833182
5896,tt1131724,22194,37,98,0,422
9457,tt7200076,2066,7,107,13793036,29358295
3155,tt0116695,254959,11,139,50000000,170557988
5204,tt0498386,1119,6,96,13631975,28717890
1343,tt0066970,2542,5,94,13667223,28998169
4157,tt0293664,1546,6,90,13644801,28809414
6900,tt1715210,3623,7,106,13865236,29775906
1638,tt0075334,37102,6,95,16377557,41941101
1870,tt0082644,2321,5,189,13660293,28949839
7951,tt3103576,2034,7,110,13760118,29246028
8723,tt4871980,3957,7,96,13928554,30023256
1776,tt0079709,1049,5,99,13557272,28463414
7850,tt2900624,6668,7,83,14126454,30988494
8779,tt5016442,1413,7,145,13727455,29066715
8,tt0012349,121452,8,68,250000,2500000
4816,tt0424435,1055,6,90,13619061,28667917
6637,tt1540128,27619,7,105,15771361,38827326
8956,tt5503594,23219,8,104,15490064,37382460
2429,tt0095489,84873,13,69,12300000,37583746
6662,tt1562563,1323,6,85,13677597,28891886
6804,tt1650536,8509,7,105,14251708,31613836
861,tt0054205,1302,5,60,13558925,28498029
7548,tt2357770,1455,7,85,13705960,29000654
8418,tt4065340,1393,7,100,13718580,29035134
155,tt0027118,1362,4,80,13549457,28473716
2726,tt0104391,1102,5,97,13580645,28546620
4524,tt0373861,31626,7,93,16027471,40142907
5397,tt0850669,2805,6,102,13769895,29367145
7106,tt1881002,-15627,12,95,4000000,-1193119
7283,tt2081438,1811,7,87,13728915,29117405
8408,tt4054004,1693,7,92,13742225,29147707
8674,tt4728582,2748,7,108,13831458,29563639
3507,tt0147800,319002,12,97,16000000,53478166
7348,tt2166214,-3661,0,141,0,126
7830,tt2852470,3250,1,92,0,52164
3402,tt0127626,6630,6,104,14033724,30678246
6111,tt1223236,6407,3,89,0,15240456
8992,tt5597198,23161,8,159,15486543,37364019
2885,tt0109120,34736,6,95,16226303,41164189
4254,tt0314498,32138,6,93,16060220,40311124
5276,tt0790662,2599,6,95,13751078,29281334
7198,tt1988573,1980,7,95,13740636,29175545
8866,tt5238904,6556,7,93,14138043,31013812
4605,tt0384832,31471,7,87,16017554,40092007
7298,tt2094767,2308,7,120,13768730,29306016
8326,tt3833520,2094,7,102,13772450,29293621
8587,tt4459912,1082,7,96,13697265,28928983
9629,tt7892050,5991,8,146,14108523,30851319
6851,tt1678051,7273,7,94,14154400,31150407
8969,tt5535942,3993,7,104,13936378,30053213
9988,tt9812258,1599,8,92,13766620,29217337
375,tt0037151,1208,4,75,13541652,28430220
1017,tt0058263,2109,5,88,13626226,28813035
1955,tt0084591,1205,5,101,13573283,28534208
2802,tt0106557,8272,8,92,900000,-6430869
6005,tt1170399,1086,6,127,13645510,28758731
7571,tt2370228,1241,7,85,13689412,28921406
7638,tt2418372,1086,7,105,13678444,28867362
9036,tt5691924,2132,7,137,13789794,29355210
9153,tt5990474,16192,8,104,14909839,34670206
2037,tt0086231,3058,5,160,13722246,29239134
3246,tt0118852,4174,5,99,13835339,29740801
8011,tt3213512,1265,7,120,13700198,28959748
395,tt0038107,3273,4,92,13706213,29211031
3263,tt0119174,373927,14,129,50000000,188569402
5017,tt0462579,1097,2,86,900000,-7496782
5076,tt0475783,6995,4,133,8,33579813
8988,tt5581752,2688,7,115,13833023,29561883
1944,tt0084370,9366,5,92,14221813,31614004
2264,tt0091902,1738,5,90,13621885,28755953
4359,tt0338949,2128,6,97,13695142,29042542
4662,tt0396096,1152,6,83,13623665,28694284
4947,tt0450345,66553,9,102,40000000,113611940
6882,tt1705772,14218,1,155,6100000,9295441
8789,tt5044656,1746,7,93,13754123,29193060
9092,tt5815944,3492,7,119,13899034,29872288
9389,tt6841812,1006,7,108,13707400,28953654
116,tt0023943,1904,4,90,13591758,28675713
1819,tt0081178,3513,5,94,13754012,29396358
4599,tt0383846,10304,6,92,14349927,32144699
8066,tt3328720,1371,7,95,13709731,29003411
2421,tt0095312,3281,5,75,13747709,29348828
7834,tt2861532,3876,7,101,13904185,29933540
8986,tt5580266,23168,8,133,15486871,37365872
1207,tt0063198,2655,5,117,13673465,29031783
4050,tt0272425,1802,6,99,13662995,28898931
6494,tt14372240,3323,6,48,13833193,29635636
8226,tt3628584,14938,8,111,20000000,48948239
2195,tt0090184,1513,7,91,0,-10019262
4131,tt0288861,4739,6,83,13898101,30012942
4757,tt0415481,2640,1,79,4000000,1730000
5908,tt1133995,2632,6,90,13766448,29335834
6092,tt1210106,8278,6,106,14218985,31479274
352,tt0036422,1863,4,127,13593262,28675950
2310,tt0093043,1900,5,94,13635691,28820164
4277,tt0318462,99630,7,126,0,16756372
4685,tt0400761,1609,6,100,13660460,28868324
8921,tt5420878,1019,7,84,13698992,28927418
9338,tt6620238,1149,7,124,13717741,29004244
9383,tt6826438,22831,8,129,15442243,37191537
1014,tt0058138,38290,6,116,16453567,42331391
1093,tt0060380,1834,5,108,13605900,28714293
1337,tt0066900,37674,6,101,16414158,42129067
5060,tt0473464,2729,6,89,13757056,29316034
8177,tt3546114,2545,7,80,13805294,29453940
3608,tt0171049,33362,6,81,16138392,40712728
4027,tt0268579,2851,6,114,13745922,29293371
5478,tt0915463,1358,6,91,13656500,28826331
7194,tt1981107,17892,6,105,33000000,86357867
8927,tt5434972,1646,7,87,13748956,29164492
9230,tt6238896,2781,7,95,13845294,29613080
9296,tt6486630,1189,7,107,13720072,29016543
7178,tt1957938,1824,7,96,13727832,29115329
8090,tt3398048,3134,7,157,13850370,29670507
351,tt0036377,39555,5,156,16534600,42747357
1959,tt0084630,3289,5,160,13739036,29321141
3472,tt0140825,33623,6,97,16155134,40798619
3600,tt0168446,3230,5,113,13767438,29408025
6732,tt1602479,27439,7,104,15759822,38768066
6922,tt1727523,1932,7,88,13731253,29139063
8367,tt3949952,1080,7,80,13692667,28913587
4442,tt0361467,27704,7,89,15000000,36626271
5796,tt10919240,11194,6,162,14444826,32560302
7366,tt2179121,16047,7,109,14862271,34496592
9453,tt7178640,8992,8,106,14343532,31972383
9862,tt9010802,1076,8,98,13722504,29011540
2380,tt0094590,35699,6,120,16287940,41480629
2882,tt0109067,8835,1,107,17080000,39670872
3192,tt0117412,1786,5,100,13644418,28835811
2203,tt0090556,2244,0,96,0,-9908526
6965,tt1772250,41122,8,97,16847500,43934963
7098,tt1869345,1686,7,83,13715247,29057912
7731,tt2582802,776642,64,106,3300000,13092000
8607,tt4518234,1716,7,130,13748071,29169640
2984,tt0111470,1909,5,85,13649999,28868398
3181,tt0117143,1526,5,99,13623528,28736937
4921,tt0444840,4087,6,155,13862212,29819412
8630,tt4593108,3468,7,123,13887808,29832495
2787,tt0106303,1033,5,95,13576390,28524632
8746,tt4915318,2198,7,85,13789186,29360813
9374,tt6774786,18295,8,119,15081474,35478732
1243,tt0064169,7789,5,122,14082315,30972109
2911,tt0109739,2599,5,89,13703378,29123997
3570,tt0165396,1498,5,92,13629147,28752245
5599,tt1014774,2274,6,101,13731758,29180147
5767,tt1082007,1163,6,116,13646830,28771959
7719,tt2570738,1126,7,82,13683255,28887842
9093,tt5829040,5412,7,81,14051679,30597084
9438,tt7073710,8099,8,98,14272240,31634302
150,tt0026267,1147,4,53,13532263,28392219
1456,tt0069851,1080,5,89,13553281,28453824
5594,tt10121392,38502,7,106,16611574,42854787
8427,tt4076756,24222,8,99,15554152,37711677
1012,tt0058101,1131,5,87,13548380,28443536
3983,tt0261289,17449,10,102,29000000,74885405
4259,tt0314942,1530,6,100,13645588,28810163
4298,tt0326664,3314,6,114,13788194,29486168
8862,tt5224356,2678,7,83,13829683,29549715
9689,tt8102806,2386,7,105,13823153,29494519
1028,tt0058440,1148,5,82,13550053,28451016
3597,tt0168043,2077,5,84,13675718,28972593
4993,tt0458425,2099,6,85,13705622,29073769
8859,tt5215952,61853,9,156,18533700,51886307
1909,tt0083310,1171,5,90,13569651,28518311
5350,tt0824375,1679,6,110,13679438,28938990
8592,tt4467626,3347,7,80,13877419,29784279
1973,tt0084845,1130,5,82,13567682,28507089
9399,tt6863784,1381,7,156,13737417,29095886
1939,tt0084302,15402,5,92,14701539,33892078
2917,tt0109835,1447,5,105,13611924,28689556
3455,tt0138467,2925,5,99,13740266,29283246
3809,tt0224578,3736,6,112,13811877,29612928
3941,tt0253474,781136,14,150,35000000,207562632
6579,tt1504320,660701,11,118,15000000,132474476
3071,tt0114306,2386,5,87,13689673,29054239
5002,tt0460791,110321,15,117,0,6478784
9325,tt6572702,22517,8,93,15445137,37151766
5118,tt0482571,1260285,16,130,40000000,109676311
8909,tt5342650,1188,7,105,13712187,28990419
1996,tt0085454,1917,5,126,13630712,28805703
5126,tt0484175,1096,6,85,13628572,28704015
6997,tt1794886,2749,7,90,13797713,29452445
7573,tt2371158,1905,7,95,13742237,29172182
1121,tt0061189,2907,5,93,13691761,29121176
5854,tt11173106,1761,6,144,13696125,29003483
9554,tt7547158,22085,8,106,15417561,37010036
9555,tt7548570,1417,7,138,13743424,29119847
9973,tt9675716,8733,8,157,14333436,31909229
1098,tt0060464,5226,5,87,13875643,29994996
6124,tt1230206,28591,7,96,15833446,39146285
7682,tt2503954,2178,7,101,13766138,29282485
9141,tt5959700,1132,7,168,13712421,28984736
9725,tt8291806,54627,9,113,17976737,49216309
232,tt0031387,1426,4,66,13556097,28502992
2973,tt0111149,59528,7,89,18230155,50617092
3150,tt0116587,1163,1,79,0,127251
8908,tt5339418,7409,7,84,14206698,31338585
9171,tt6067750,1941,7,63,13777326,29292070
89,tt0022100,152166,8,117,25536176,85393274
1341,tt0066940,1418,5,101,13577832,28573762
2395,tt0094824,15346,5,98,14706285,33901278
3556,tt0162983,12441,6,94,40000000,105407238
9850,tt8983168,2828,8,133,13861539,29672080
104,tt0023293,10558,5,72,14279457,31941532
6048,tt1187043,373012,7,170,9000000,71852768
8083,tt3387542,41738,7,93,10000000,24564235
558,tt0044533,3436,4,87,13722457,29283401
1009,tt0058006,4527,5,120,13818285,29725235
1315,tt0066492,2809,5,93,13687883,29097090
2011,tt0085768,1313,5,92,13582997,28578698
2705,tt0103791,10008,5,109,14288198,31906972
3446,tt0136535,1133,5,102,13597631,28606222
7160,tt1937092,1336,7,126,13688679,28929937
8032,tt3263996,2431,7,102,13793310,29401269
1885,tt0082806,2907,5,85,13707169,29172000
5656,tt10332854,1027,6,81,13633776,28713227
6669,tt1565064,5031,7,69,13972501,30292004
8010,tt3212568,1836,7,93,13745566,29175208
1037,tt0058604,9055,5,141,14178802,31436287
5995,tt1164999,88994,7,148,0,25147786
182,tt0028355,2458,4,94,13637129,28889224
2223,tt0091093,6631,5,95,14010023,30600186
8295,tt3771510,2023,7,85,13766179,29264753
2135,tt0088760,3267,5,95,13740830,29324524
3138,tt0116274,1335,5,98,13607477,28661980
2954,tt0110632,226663,11,118,34000000,120768587
4452,tt0362165,55030,7,94,17902420,49017628
481,tt0041088,4980,4,82,13843643,29861090
2660,tt0102258,35180,6,187,16255008,41311040
4183,tt0301083,1572,6,79,13647392,28820954
6066,tt1194612,2994,6,75,13798410,29482984
9459,tt7205316,5601,8,101,14074087,30692781
9789,tt8594376,3097,8,130,13881693,29769561
864,tt0054248,18193,5,179,14901735,34874108
3648,tt0180274,1774,5,79,13652659,28861611
9122,tt5902484,2012,7,146,13781990,29315638
3051,tt0113774,1342,5,114,13606280,28658839
3660,tt0181865,203040,8,147,48000000,207515725
70,tt0019412,3613,4,85,13726685,29317747
2732,tt0104652,84504,7,94,20210742,60028743
4614,tt0385988,1207,6,82,13627069,28711852
5585,tt10043660,1096,6,79,13637829,28734549
5676,tt1039989,2713,6,135,13768212,29350990
7793,tt2751310,5300,7,92,14016557,30468327
1510,tt0071464,37345,6,94,16393067,42020776
2184,tt0089853,50378,6,82,15000000,40038118
6157,tt1242527,1689,6,95,13696508,28996447
6451,tt1409004,5152,6,83,13977724,30323179
8198,tt3569356,24655,8,93,15581836,37853915
9535,tt7472352,4884,8,97,14018622,30427190
3097,tt0115040,1942,5,99,13654903,28888376
4926,tt0445691,3275,6,134,13797761,29513232
7040,tt1826593,1191,7,79,13674727,28867205
8258,tt3703148,24542,8,95,15574589,37816678
8311,tt3811986,1981,7,97,13763164,29249967
9769,tt8449154,3802,8,131,13937333,30034346
4072,tt0278435,110583,6,115,38000000,114581647
5864,tt1122614,1199,6,89,13651645,28791992
7041,tt1826603,4369,7,96,13927381,30066876
292,tt0033766,1502,4,90,13563351,28535679
764,tt0052104,2121,5,80,13622076,28800730
234,tt0031477,2978,4,94,13679515,29088967
4793,tt0421082,63891,8,122,0,-552116
5930,tt11394182,4209,6,92,13892254,29932568
7416,tt2215151,6793,7,89,14127638,31006807
7694,tt2521404,1064,7,90,13677823,28862778
9616,tt7843946,3190,7,110,13885594,29793150
139,tt0025440,39938,5,55,16558762,42872115
2844,tt0107819,-11222,1,97,5000000,2970
3003,tt0112513,1577,5,60,13623988,28744334
3912,tt0249027,32791,6,114,16102025,40525721
8007,tt3201722,1288,7,105,13701944,28968159
8230,tt3646946,1790,7,120,13746349,29172489
8353,tt3900796,24362,8,95,15563066,37757491
9115,tt5883570,5436,7,120,14054035,30607620
73,tt0019655,1530,4,90,13561160,28531679
1824,tt0081291,2700,5,94,13689484,29089808
3156,tt0116705,98926,7,89,60000000,129832389
5476,tt0914837,6794,6,95,14088590,30878125
7452,tt2247566,2284,7,185,13769935,29307223
9201,tt6143422,1070,7,95,13708695,28965300
2013,tt0085780,11808,3,96,6000000,3661757
2543,tt0098356,3258,2,94,0,401421
5172,tt0492912,1559,6,93,13666307,28881846
9543,tt7526414,1131,7,78,13720440,29011073
3449,tt0137523,1969585,63,139,63000000,100853753
5617,tt1020885,19961,7,86,15138134,35857645
6062,tt1193507,1738,6,102,13698487,29008625
7268,tt2071491,4324,7,75,13928380,30064984
579,tt0045492,1896,4,80,13600459,28703492
6239,tt1286537,50709,8,94,17594968,47505465
8328,tt3835608,1441,7,128,13720583,29047275
9820,tt8774798,1461,8,96,13752262,29154071
9924,tt9310280,1394,8,155,13749039,29135719
2297,tt0092732,3224,5,117,13740681,29319077
5843,tt11112526,6022,6,119,14034625,30611141
6079,tt1202222,2979,6,93,13797482,29478193
7468,tt2268433,1819,7,96,13733283,29132735
8916,tt5375324,1297,7,128,13720995,29032037
9029,tt5688068,23081,8,104,15481209,37336979
9967,tt9626764,1110,8,96,13727324,29031359
319,tt0034891,5549,4,115,13885611,30065104
2612,tt0100514,26716,8,120,10000000,22239925
3806,tt0221889,3686,6,86,13807839,29593847
5483,tt0922642,3828,6,94,13852952,29759015
2831,tt0107333,2002,5,90,13654307,28893325
3215,tt0117909,3841,5,125,13808245,29613050
5315,tt0810772,1332,6,104,13651147,28805678
9193,tt6126294,2347,7,151,13810053,29446815
9831,tt8850222,29246,8,116,15961233,39642804
371,tt0037084,1075,4,62,13530997,28379746
2721,tt0104135,1708,5,86,13628717,28775030
5515,tt0959329,13241,6,98,14601877,33314267
7389,tt2191721,26197,7,127,15680485,38360407
9502,tt7336470,1833,7,80,13775418,29273329
