,movie,genres,language,overview
1757,tt5477402,"['Music', 'Documentary']","['English', 'Spanish']","['In 1990, seven young male dancers - 6 gay, 1 straight - joined Madonna on her most controversial tour. On stage and in the iconic film Truth or Dare they showed the world how to express yourself. Now, 25 years later, they reveal the truth about life during and after the tour. Strike a Pose is a dramatic tale about overcoming shame and finding the courage to be who you are.']"
1758,tt5580266,"['Drama', 'Crime']",['English'],"[""Starr Carter is constantly switching between two worlds: the poor, mostly black, neighborhood where she lives and the rich, mostly white, prep school she attends. The uneasy balance between these worlds is shattered when Starr witnesses the fatal shooting of her childhood best friend Khalil at the hands of a police officer. Now, facing pressures from all sides of the community, Starr must find her voice and stand up for what's right.""]"
1759,tt5598102,['Documentary'],['French'],"['89-year old Agnes Varda, one of the leading figures of the French New Wave, and acclaimed 33 year-old French photographer and muralist JR teamed up to co-direct this enchanting documentary/road movie. Kindred spirits, Varda and JR share a lifelong passion for images and how they are created, displayed and shared. Together they travel around the villages of France in JR’s photo truck meeting locals, learning their stories and producing epic-size portraits of them. The photos are prominently displayed on houses, barns, storefronts and trains revealing the humanity in their subjects, and themselves. Faces Places documents these heart-warming encounters as well as the unlikely, tender friendship they formed along the way. [Cohen Media Group]']"
1760,tt5688068,"['Action', 'Biography', 'Thriller', 'Crime']",['English'],"[""The chilling true story of a newly married F.B.I. poster boy assigned to an Appalachian mountain town in Kentucky. There he is drawn into an illicit affair with an impoverished local woman who becomes his star informant. She sees in him her means of escape; instead, it's a ticket to disaster for both of them. This scandal shook the foundations of the nation's top law enforcement agency, ending in the first ever conviction of an F.B.I. Agent for murder.""]"
1761,tt5737582,['Thriller'],['English'],"['On their way home from ringing in midnight on December 31, Lindsey (Alex Essoe) and Jeff (Dylan McTee) accidentally run down a man in the middle of the road. Things look bad when they panic and stash the body in the backseat. Things look worse when they discover that the stranger they hit had sinister intentions involving the couple and their family. And things go off the rails when a certain psychotic “Detective Smith” (Ward Horton) comes calling.']"
1762,tt5829040,['Comedy'],['English'],"['Four moms, whose only common ground is their kids\' preschool class, decide to get together for a harmless ""fun mom dinner."" The night begins as a disaster, but the combination of alcohol, karaoke, and a cute bartender, leads to an unforgettable night where these seemingly different women realize they have more in common than motherhood and men.']"
1763,tt5859238,"['Drama', 'Comedy']","['English', 'Spanish']","['Lucky follows the spiritual journey of a 90-year-old atheist and the quirky characters that inhabit his off the map desert town. Having out lived and out smoked all of his contemporaries, the fiercely independent Lucky (Harry Dean Stanton) finds himself at the precipice of life, thrust into a journey of self exploration, leading towards that which is so often unattainable: enlightenment.']"
1764,tt5866930,"['Action', 'Adventure', 'Drama', 'Crime']","['English', 'French', 'Chinese', 'Russian']","[""The world's top thieves – the infamous and charismatic Cheung (Andy Lau), his former partner in crime, Xiao (Tony Yang), and beautiful chameleon Ye (Shu Qi) - join forces to pull off the heist of a lifetime. But when they find themselves pursued across Europe by a legendary French detective (Jean Reno), they’ll have to take their game to the next level. [Well Go USA]""]"
1765,tt5883570,"['Drama', 'Comedy', 'Music']",['English'],['A progressive graduate student finds success and sparks outrage when his interest in battle rap as a thesis subject becomes a competitive obsession.']
1766,tt5941692,"['Action', 'Drama', 'Thriller']",['English'],"['Gloria (Gina Rodriguez) finds a power she never knew she had when she is drawn into a dangerous world of cross-border crime.  Surviving will require all of her cunning, inventiveness, and strength.']"
1767,tt5990474,"['Drama', 'Comedy', 'Romance']","['English', 'Korean']","[""When a renowned architecture scholar falls suddenly ill during a speaking tour, his son Jin (John Cho) finds himself stranded in Columbus, Indiana - a small Midwestern city celebrated for its many significant modernist buildings. Jin strikes up a friendship with Casey (Haley Lu Richardson), a young architecture enthusiast who works at the local library. As their intimacy develops, Jin and Casey explore both the town and their conflicted emotions: Jin's estranged relationship with his father, and Casey's reluctance to leave Columbus and her mother.""]"
1768,tt6131450,"['Drama', 'Thriller']",['English'],"[""Asher (Ron Perlman) is a former Mossad agent turned gun for hire, living an austere life in an ever-changing Brooklyn. Approaching the end of his career, he breaks the oath he took as a young man when he meets Sophie (Famke Janssen) on a hit gone wrong. In order to have love in his life before it's too late, he must kill the man he was, for a chance at becoming the man he wants to be.""]"
1769,tt6133130,"['Biography', 'Drama']",['English'],"[""In a superhero origin tale unlike any other, the film is the incredible true story of what inspired Harvard psychologist Dr. William Moulton Marston (Luke Evans) to create the iconic Wonder Woman character in the 1940's. While Marston's feminist superhero was criticized by censors for her 'sexual perversity', he was keeping a secret that could have destroyed him. Marston's muses for the Wonder Woman character were his wife Elizabeth Marston (Rebecca Hall) and their lover Olive Byrne (Bella Heathcote), two empowered women who defied convention: working with Marston on human behavior research -- while building a hidden life with him that rivaled the greatest of superhero disguises.""]"
1770,tt6334884,['Western'],['English'],"[""Legendary lawman and gunslinger, Wild Bill Hickok, is tasked with taming the wildest cow-town in the west. While delivering his own brand of frontier justice, the infamous gunfighter's reputation as the fastest draw in the west is put to the test.""]"
1771,tt6774786,"['Action', 'Sci-Fi', 'Drama']",['English'],"['A town is suddenly plunged into darkness. In the sky, a fleet of spaceships appears. The aliens have been watching Earth for centuries; now they have arrived to seize control of our planet. As alien storm troopers cut a deadly swath through the countryside, a ragtag group of townspeople realize they must band together for a chance to strike back at the invaders in this explosive sci-fi film that grips from start to thrilling finish.']"
1772,tt6917210,['Action'],"['English', 'Indonesian']","['In 19th Century Java, a brutal massacre and the murder of Sultan Hamza by Captain Van Trach and his Dutch soldiers force Arana, Jamar and Suwo - the sultan’s brother and infant sons - to flee the country, bringing them halfway around the world to the American Wild West. After working the railroads and learning the cowboy way of life, Arana tells the boys it’s time to return to their homeland and avenge their father’s death. Back on Indonesian soil, the hunt for their father’s killer begins. Along the way, they meet some villagers including Kiona, the rebellious and beautiful headman’s daughter who Suwo falls for, and soon find out that the treacherous Van Trach still rules the area. Their presence puts the village in danger, quickly turning their quest for revenge into a fight for freedom. With the odds stacked against them, Arana, Jamar and Suwo use the skills they learned from the wilds of America to face Van Trach and his army in a showdown for justice.']"
