,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,title_language,isEN
4104,tt0061162,"war and peace, part ii: natasha rostova",Voyna i mir II: Natasha Rostova,1966,,98,1414.0,True,hr,False
4105,tt0061395,belle de jour,nan,1967,,100,42825.0,True,fr,False
4106,tt0061709,day of anger,I giorni dell'ira,1967,,111,4590.0,True,it,False
4107,tt0061814,the incident,nan,1967,,107,3929.0,True,en,True
4108,tt0062228,our folks,nan,1967,,81,3450.0,True,no,False
4109,tt0063050,the heart is a lonely hunter,nan,1968,,123,3915.0,True,en,True
4110,tt0063135,inspector clouseau,Inspector Clouseau,1968,,96,,False,en,True
4111,tt0063790,voyage to the planet of prehistoric women,nan,1968,,78,,False,en,True
4112,tt0063876,boy,Shônen,,1969,105,1569.0,True,vi,False
4113,tt0064451,a touch of zen,nan,,1971,200,5981.0,True,cs,False
4114,tt0065234,z,Z,1969,,127,26606.0,True,pl,False
4115,tt0065417,days and nights in the forest,Aranyer Din Ratri,1970,,115,,True,tr,False
4116,tt0065724,five easy pieces,Five Easy Pieces,1970,,98,,True,en,True
4117,tt0065955,a love story,En kärlekshistoria,,1970,115,6589.0,True,fi,False
4118,tt0066491,tristana,nan,1970,,99,11421.0,True,it,False
4119,tt0066516,valerie and her week of wonders,nan,,1970,77,9325.0,True,af,False
4120,tt0067047,emil of lonneberga,nan,1971,,95,4084.0,True,en,True
4121,tt0067164,guddi,Guddi,1971,,121,1071.0,True,cy,False
4122,tt0067927,vanishing point,Vanishing Point,1971,,99,28045.0,True,en,True
4123,tt0068205,love in the afternoon,nan,1972,,97,7639.0,True,en,True
4124,tt0068659,greaser's palace,nan,,1972,91,1036.0,False,en,True
4125,tt0069452,walter defends sarajevo,Valter brani Sarajevo,1972,,133,2487.0,True,sl,False
4126,tt0069530,z.p.g.,Z.P.G.,1972,,97,1405.0,False,pl,False
4127,tt0070212,the iceman cometh,nan,1973,,239,1580.0,True,en,True
4128,tt0071198,the bat people,nan,1974,,93,2475.0,False,en,True
4129,tt0071622,the clockmaker of st. paul,L'horloger de Saint-Paul,1974,,105,2407.0,True,fr,False
4130,tt0072263,ten little indians,nan,1974,,105,,False,nl,False
4131,tt0072934,a pain in the ass,L'emmerdeur,1973,,85,3125.0,True,fr,False
4132,tt0072979,female trouble,Female Trouble,1974,,89,8991.0,True,fr,False
4133,tt0074279,cannonball!,Cannonball,1976,,93,4547.0,False,it,False
4134,tt0074312,chinese roulette,Chinesisches Roulette,1976,,86,4029.0,True,de,False
4135,tt0074441,the duchess and the dirtwater fox,The Duchess and the Dirtwater Fox,1976,,103,1803.0,False,en,True
4136,tt0074475,embryo,nan,1976,,104,,False,tl,False
4137,tt0074633,hollywood boulevard,nan,1976,,83,1220.0,False,cy,False
4138,tt0074860,marathon man,Marathon Man,1976,,125,61375.0,True,en,True
4139,tt0075002,the olsen gang sees red,Olsen-banden ser rødt,1976,,100,2156.0,True,no,False
4140,tt0075268,stay hungry,Stay Hungry,,1976,102,4377.0,False,tl,False
4141,tt0075656,the alien factor,The Alien Factor,1978,,80,1031.0,False,en,True
4142,tt0076245,julia,Julia,,1977,117,9341.0,True,sw,False
4143,tt0076709,game of death ii,nan,1980,,96,3131.0,False,en,True
4144,tt0077372,corvette summer,nan,1978,,105,3059.0,False,it,False
4145,tt0077474,the driver,The Driver,1978,,91,15646.0,True,en,True
4146,tt0077651,halloween,Halloween,1978,,91,260115.0,True,en,True
4147,tt0077655,last hurrah for chivalry,nan,1979,,106,,True,en,True
4148,tt0078087,piranha,nan,1978,,94,20905.0,False,pt,False
4149,tt0078784,a respectable life,nan,1979,,102,1140.0,True,ca,False
4150,tt0078846,beneath the valley of the ultra-vixens,nan,1979,,93,3035.0,False,en,True
4151,tt0078875,the tin drum,Die Blechtrommel,1979,,142,23497.0,True,de,False
4152,tt0079117,escape to athena,Escape to Athena,1979,,125,4970.0,False,en,True
4153,tt0079510,the main event,nan,1979,,112,,False,en,True
4154,tt0079596,my brilliant career,nan,1979,,100,4201.0,True,en,True
4155,tt0079764,five evenings,nan,1979,,108,1227.0,True,da,False
4156,tt0079855,savage weekend,Savage Weekend,1979,,88,1540.0,False,af,False
4157,tt0080117,the wanderers,nan,1979,,112,10769.0,True,en,True
4158,tt0080707,the exterminator,The Exterminator,1980,,104,5399.0,False,en,True
4159,tt0080853,the hearse,The Hearse,1980,,99,2034.0,False,en,True
4160,tt0082222,man of iron,Czlowiek z zelaza,1981,,156,3330.0,True,pl,False
4161,tt0082528,hot bubblegum,nan,1981,,90,,False,no,False
4162,tt0082694,the road warrior,nan,1981,,96,174374.0,True,en,True
4163,tt0082755,teddy bear,Mis,1981,,111,5813.0,True,sw,False
4164,tt0083203,time for revenge,nan,1981,,112,,True,da,False
4165,tt0083591,attack force z,Attack Force Z,1981,,93,2383.0,False,en,True
4166,tt0083743,la colmena,nan,,1982,112,1016.0,True,es,False
4167,tt0083972,friday the 13th part iii,Friday the 13th Part III,1982,,95,,False,en,True
4168,tt0084028,absurd,Rosso sangue,1981,,96,2816.0,False,tl,False
4169,tt0084133,the incubus,Incubus,,1981,93,,False,id,False
4170,tt0084628,sans soleil,nan,1983,,104,10484.0,True,fi,False
4171,tt0084667,shakti,nan,1982,,166,,True,sq,False
4172,tt0084865,victor victoria,nan,1982,,134,20746.0,True,ro,False
4173,tt0084887,battletruck,Warlords of the 21st Century,1982,,91,1298.0,False,en,True
4174,tt0085384,curse of the pink panther,Curse of the Pink Panther,1983,,109,5903.0,False,en,True
4175,tt0085748,"jara cimrman lying, sleeping","Jára Cimrman lezící, spící",1983,,81,1018.0,True,cs,False
4176,tt0086319,the snowdrop festivities,nan,1984,,83,1456.0,True,en,True
4177,tt0086543,the 4th man,nan,1983,,102,7596.0,True,en,True
4178,tt0086567,wargames,WarGames,1983,,114,95954.0,True,en,True
4179,tt0086610,xtro,nan,1982,,86,6760.0,False,vi,False
4180,tt0087800,a nightmare on elm street,A Nightmare on Elm Street,1984,,91,224613.0,True,en,True
4181,tt0087803,1984,Nineteen Eighty-Four,1984,,113,,True,en,True
4182,tt0088241,voyage to cythera,nan,1984,,120,2565.0,True,en,True
4183,tt0088247,the terminator,The Terminator,1984,,107,826119.0,True,en,True
4184,tt0088380,warrior of the lost world,nan,1984,,92,2641.0,False,en,True
4185,tt0088757,avenging angel,nan,1985,,93,1527.0,False,no,False
4186,tt0088967,crimewave,nan,1985,,83,5585.0,False,en,True
4187,tt0089002,death warmed up,nan,1984,,82,1194.0,False,en,True
4188,tt0089271,the adventures of hercules,nan,1985,,88,1359.0,False,en,True
4189,tt0089421,king solomon's mines,nan,1985,,100,13252.0,False,tl,False
4190,tt0089501,screwballs ii,nan,1985,,92,1310.0,False,en,True
4191,tt0089560,mask,nan,1985,,120,27829.0,True,et,False
4192,tt0089748,when father was away on business,nan,1985,,136,,True,en,True
4193,tt0089957,samaya obayatelnaya i privlekatelnaya,Samaya obayatelnaya i privlekatelnaya,1985,,81,1773.0,True,tl,False
4194,tt0090073,stick,Stick,1985,,109,2031.0,False,sk,False
4195,tt0090753,blue city,nan,1986,,83,1186.0,False,en,True
4196,tt0090888,crossroads,Crossroads,1986,,99,15455.0,True,en,True
4197,tt0091653,nothing in common,nan,1986,,118,6929.0,False,en,True
4198,tt0092288,the zero boys,The Zero Boys,1986,,89,2396.0,False,en,True
4199,tt0092963,the emperor's naked army marches on,"Yuki yukite, shingun",1987,,122,1739.0,True,id,False
4200,tt0093593,on the silver globe,Na srebrnym globie,1988,,166,3003.0,True,sl,False
4201,tt0093713,pelle the conqueror,Pelle erobreren,1987,,157,,True,da,False
4202,tt0093990,slaughterhouse,nan,1987,,85,2061.0,False,en,True
4203,tt0094061,stripped to kill,Stripped to Kill,1987,,88,1387.0,False,en,True
4204,tt0094169,tough guys don't dance,nan,1987,,110,1483.0,False,en,True
4205,tt0094997,demonia,nan,1990,,88,,False,pt,False
4206,tt0095302,high hopes,nan,1988,,108,5055.0,True,en,True
4207,tt0095452,king size,nan,1988,,105,2962.0,True,tl,False
4208,tt0095800,the bear,L'ours,,1988,96,17446.0,True,fr,False
4209,tt0095889,poltergeist iii,Poltergeist III,1988,,98,18156.0,False,de,False
4210,tt0096094,she's having a baby,nan,1988,,106,12554.0,False,en,True
4211,tt0096223,tapeheads,Tapeheads,1988,,93,4053.0,False,et,False
4212,tt0096321,twister,nan,,1989,93,,False,de,False
4213,tt0096523,l'etudiante,L'étudiante,1988,,104,1965.0,False,fr,False
4214,tt0097372,for all mankind,For All Mankind,1989,,80,5548.0,True,en,True
4215,tt0097373,for queen & country,nan,1988,,105,2380.0,False,es,False
4216,tt0097534,howling v: the rebirth,Howling V: The Rebirth,1989,,96,2565.0,False,en,True
4217,tt0097570,in country,In Country,1989,,120,2889.0,False,en,True
4218,tt0097727,a legenyanya,A legényanya,1989,,80,,True,hu,False
4219,tt0097911,moontrap,nan,1988,,92,3298.0,False,it,False
4220,tt0098040,otto - der auerfriesische,Otto - Der Außerfriesische,1989,,92,2467.0,False,de,False
4221,tt0098189,the journey to melonia,nan,1989,,104,1325.0,True,en,True
4222,tt0098347,slaves of new york,Slaves of New York,1989,,124,1003.0,False,en,True
4223,tt0098350,slipstream,nan,1989,,102,2612.0,False,ro,False
4224,tt0098502,the toxic avenger part iii: the last temptation of toxie,The Toxic Avenger Part III: The Last Temptation of Toxie,1989,,102,4625.0,False,en,True
4225,tt0099142,blackjack,BlackJack,1990,,111,1503.0,False,pl,False
4226,tt0099204,cadillac man,Cadillac Man,1990,,97,14048.0,False,cy,False
4227,tt0099399,delta force 2: the colombian connection,Delta Force 2: The Colombian Connection,1990,,111,7301.0,False,en,True
4228,tt0099441,disturbed,Disturbed,1990,,96,1851.0,False,de,False
4229,tt0099669,my father's glory,La gloire de mon père,1990,,105,6390.0,True,fr,False
4230,tt0099739,hard to kill,nan,1990,,96,29150.0,False,no,False
4231,tt0100112,the hairdresser's husband,nan,1990,,82,9501.0,True,en,True
4232,tt0100405,pretty woman,Pretty Woman,1990,,119,307984.0,True,en,True
4233,tt0100681,everybody's fine,Stanno tutti bene,1990,,118,,True,it,False
4234,tt0101428,the beautiful troublemaker,La Belle Noiseuse,1991,,238,7942.0,True,fr,False
4235,tt0101675,dead space,Dead Space,1991,,72,1074.0,False,en,True
4236,tt0101921,fried green tomatoes,Fried Green Tomatoes,1991,,130,71692.0,True,af,False
4237,tt0102343,love potion no. 9,nan,1992,,92,13889.0,False,sl,False
4238,tt0102587,only yesterday,Omohide poro poro,1991,,118,30127.0,True,pt,False
4239,tt0102910,shock 'em dead,nan,1991,,93,1050.0,False,pt,False
4240,tt0102943,slacker,Slacker,1990,,97,21022.0,True,sv,False
4241,tt0103010,surviving desire,nan,1992,,53,1531.0,True,fr,False
4242,tt0103956,child's play 3,Child's Play 3,1991,,90,39357.0,False,en,True
4243,tt0104014,all ladies do it,Così fan tutte,1992,,93,4600.0,False,it,False
4244,tt0104114,the distinguished gentleman,The Distinguished Gentleman,1992,,112,,False,en,True
4245,tt0104187,encino man,nan,1992,,88,39238.0,False,es,False
4246,tt0104761,lotta pa brakmakargatan,Lotta på Bråkmakargatan,1992,,74,1354.0,False,sv,False
4247,tt0105287,sex and zen,Yuk po tuen: Tau ching bo gam,1991,,99,2344.0,False,id,False
4248,tt0105888,and life goes on,Zendegi va digar hich,1992,,95,5587.0,True,nl,False
4249,tt0106438,blue,nan,1993,,79,2188.0,True,fr,False
4250,tt0106701,dennis the menace,Dennis the Menace,1993,,94,59722.0,False,en,True
4251,tt0106881,fearless,nan,1993,,122,,True,en,True
4252,tt0106950,fortress,Fortress,1992,,95,28439.0,False,pt,False
4253,tt0107107,hexed,nan,1993,,90,1667.0,False,so,False
4254,tt0107282,the joy luck club,nan,1993,,139,,True,en,True
4255,tt0107953,return of the living dead iii,nan,1993,,97,14898.0,False,en,True
4256,tt0108101,shadowlands,nan,1993,,131,18289.0,True,so,False
4257,tt0109439,city slickers ii: the legend of curly's gold,nan,1994,,116,19187.0,False,en,True
4258,tt0109515,cyber tracker,Cyber Tracker,1994,,91,1274.0,False,de,False
4259,tt0109529,dance me outside,Dance Me Outside,1994,,84,,True,fr,False
4260,tt0109783,the favor,The Favor,1994,,97,2820.0,False,en,True
4261,tt0109830,forrest gump,Forrest Gump,1994,,142,1932502.0,True,fr,False
4262,tt0109959,gunmen,nan,1993,,94,3535.0,False,id,False
4263,tt0110222,kabhi haan kabhi naa,nan,1994,,158,17964.0,True,so,False
4264,tt0110322,legends of the fall,nan,1994,,133,158354.0,True,en,True
4265,tt0110521,mina tannenbaum,Mina Tannenbaum,1994,,128,1029.0,True,sw,False
4266,tt0111175,shrunken heads,Shrunken Heads,1994,,86,1342.0,False,de,False
4267,tt0111400,terminal velocity,nan,1994,,102,13512.0,False,en,True
4268,tt0111512,the legend of drunken master,nan,1994,,102,44843.0,True,da,False
4269,tt0112453,balto,nan,,1995,78,42057.0,True,hu,False
4270,tt0112553,bombay,Bombay,1995,,141,12268.0,True,tl,False
4271,tt0112740,crimson tide,nan,1995,,116,108499.0,True,es,False
4272,tt0113277,heat,Heat,,1995,170,616475.0,True,en,True
4273,tt0113429,"institute benjamenta, or this dream that one calls human life",nan,1995,,105,1853.0,True,en,True
4274,tt0113533,born to be wild,nan,1995,,100,1524.0,False,en,True
4275,tt0113987,nixon,nan,1995,,192,30228.0,True,ca,False
4276,tt0114432,hidden assassin,The Shooter,,1995,104,2184.0,False,en,True
4277,tt0114478,smoke,nan,,1995,112,35503.0,True,lt,False
4278,tt0114709,toy story,Toy Story,1995,,81,937386.0,True,en,True
4279,tt0115633,bastard out of carolina,nan,1996,,98,,True,en,True
4280,tt0115676,big bully,nan,1996,,90,4961.0,False,tr,False
4281,tt0116231,the bandit,nan,1996,,128,68360.0,True,en,True
4282,tt0116405,getting away with murder,Getting Away with Murder,,1996,91,1370.0,False,en,True
4283,tt0116407,ghatak: lethal,nan,1996,,158,3528.0,True,hu,False
4284,tt0116480,hamsun,Hamsun,1996,,159,1558.0,True,et,False
4285,tt0116897,little witches,Little Witches,,1996,90,,False,de,False
4286,tt0117260,original gangstas,nan,1996,,99,1721.0,False,tl,False
4287,tt0117723,spy hard,nan,1996,,81,37349.0,False,en,True
4288,tt0117913,a time to kill,A Time to Kill,1996,,149,145215.0,True,en,True
4289,tt0118138,werner - das muss kesseln!!!,Werner - Das muss kesseln!!!,1996,,85,3158.0,False,de,False
4290,tt0118750,booty call,Booty Call,1997,,79,8727.0,False,en,True
4291,tt0118788,lucky star,La buena estrella,1997,,110,2434.0,True,es,False
4292,tt0118818,career girls,Career Girls,1997,,83,,True,nl,False
4293,tt0119215,good burger,Good Burger,1997,,95,28183.0,False,de,False
4294,tt0119385,iruvar,nan,1997,,140,5767.0,True,lt,False
4295,tt0119448,character,nan,1997,,122,,True,en,True
4296,tt0119522,letters from a killer,nan,1998,,104,2293.0,False,no,False
4297,tt0120112,she's so lovely,nan,1997,,100,,False,en,True
4298,tt0120177,spawn,nan,1997,,96,66753.0,False,pl,False
4299,tt0120522,winter sleepers,nan,1997,,122,4449.0,True,af,False
4300,tt0120753,the million dollar hotel,The Million Dollar Hotel,2000,,122,21369.0,False,en,True
4301,tt0120851,sweepers,nan,1998,,96,1777.0,False,af,False
4302,tt0125301,who wants to kill jessie?,Kdo chce zabít Jessii?,1966,,80,1026.0,True,cs,False
4303,tt0126859,the loss of sexual innocence,nan,1999,,106,3248.0,False,en,True
4304,tt0140090,guna,Guna,1991,,167,2638.0,True,es,False
4305,tt0143338,killer crocodile,Killer Crocodile,1989,,90,1230.0,False,it,False
4306,tt0144120,bride of chucky,Bride of Chucky,1998,,89,56463.0,False,en,True
4307,tt0150915,hilary and jackie,Hilary and Jackie,1998,,121,10154.0,True,en,True
4308,tt0155796,dr. akagi,Kanzô sensei,1998,,129,1532.0,True,de,False
4309,tt0157075,the suburbans,nan,1999,,81,2359.0,False,en,True
4310,tt0158714,lady snowblood,nan,,1973,97,13597.0,True,so,False
4311,tt0161942,revelation,Revelation,1999,,98,1008.0,False,en,True
4312,tt0163579,chill factor,Chill Factor,1999,,102,9595.0,False,en,True
4313,tt0164221,virtual sexuality,Virtual Sexuality,,1999,92,,False,ca,False
4314,tt0164756,mifune,nan,1999,,98,7742.0,True,ro,False
4315,tt0165831,held up,Held Up,1999,,89,3754.0,False,nl,False
4316,tt0166195,foolish,Foolish,1999,,84,,False,en,True
4317,tt0166476,toxic love,Amore tossico,1983,,90,1148.0,True,pt,False
4318,tt0166813,spirit: stallion of the cimarron,Spirit: Stallion of the Cimarron,2002,,83,72182.0,True,en,True
4319,tt0167947,gallo cedrone,Gallo cedrone,1998,,93,1111.0,False,it,False
4320,tt0171356,gun shy,Gun Shy,2000,,101,7351.0,False,so,False
4321,tt0174685,girl in gold boots,nan,1968,,94,3792.0,False,af,False
4322,tt0181151,what planet are you from?,What Planet Are You From?,2000,,105,9390.0,False,en,True
4323,tt0185183,battlefield earth,nan,2000,,118,79165.0,False,en,True
4324,tt0185584,peculiarities of the national fishing,Osobennosti natsionalnoy rybalki,1998,,94,3571.0,True,lt,False
4325,tt0186730,it all starts today,Ça commence aujourd'hui,1999,,117,2628.0,True,fr,False
4326,tt0187227,laadla,nan,1994,,169,1217.0,False,so,False
4327,tt0188863,love stinks,Love Stinks,1999,,94,5199.0,False,da,False
4328,tt0189153,wheels,nan,,1998,92,2408.0,True,nl,False
4329,tt0189541,gabriela,nan,2001,,93,1586.0,False,lv,False
4330,tt0200309,the tale of zatoichi continues,nan,,1962,72,2366.0,True,en,True
4331,tt0200469,bats,Bats,1999,,91,10349.0,False,ca,False
4332,tt0204626,the watcher,nan,,2000,97,26761.0,False,en,True
4333,tt0211443,jason x,Jason X,2001,,92,54497.0,False,en,True
4334,tt0211900,actors,nan,,2000,103,1168.0,False,en,True
4335,tt0214841,karz,nan,,1980,159,2227.0,True,pl,False
4336,tt0218043,beyond the mat,Beyond the Mat,1999,,102,9005.0,True,en,True
4337,tt0220757,shool,nan,,1999,138,3225.0,True,so,False
4338,tt0222150,the waiting list,Lista de espera,2000,,105,1214.0,True,es,False
4339,tt0226872,female prisoner #701: scorpion,Joshû 701-gô: Sasori,1972,,87,3923.0,True,en,True
4340,tt0230600,the others,The Others,2001,,101,353823.0,True,en,True
4341,tt0233234,land of fear,nan,,1999,142,,True,en,True
4342,tt0233841,baran,Baran,2001,,94,8242.0,True,id,False
4343,tt0243133,the man who wasn't there,The Man Who Wasn't There,2001,,116,107407.0,True,en,True
4344,tt0245803,bulletproof monk,nan,2003,,104,49923.0,False,en,True
4345,tt0248845,hedwig and the angry inch,Hedwig and the Angry Inch,,2001,95,34784.0,True,en,True
4346,tt0249047,namukku parkkan munthiri thoppukal,Namukku Parkkan Munthiri Thoppukal,1986,,137,2316.0,True,fi,False
4347,tt0254686,the piano teacher,La pianiste,2001,,131,60724.0,True,it,False
4348,tt0255373,midhunam,nan,1993,,147,1214.0,True,so,False
4349,tt0263269,devlerin aski,nan,1976,,80,1142.0,True,tr,False
4350,tt0265029,america's sweethearts,nan,2001,,102,57151.0,False,en,True
4351,tt0265808,stealing harvard,nan,2002,,85,12962.0,False,no,False
4352,tt0266408,china strike force,nan,2000,,103,,False,en,True
4353,tt0269410,jonssonligan spelar hogt,nan,2000,,92,1719.0,False,sv,False
4354,tt0269604,naken,nan,2000,,94,1908.0,False,sw,False
4355,tt0271200,soul assassin,nan,2001,,96,,False,fi,False
4356,tt0273799,max keeble's big move,nan,2001,,86,7956.0,False,da,False
4357,tt0275083,the warrior,nan,2001,,158,10916.0,True,en,True
4358,tt0275491,bad education,La mala educación,,2004,106,58098.0,True,es,False
4359,tt0275692,sol goode,nan,2003,,99,1212.0,False,so,False
4360,tt0279889,joe somebody,nan,2001,,98,10437.0,False,sk,False
4361,tt0280424,amy's orgasm,nan,2001,,87,1849.0,False,en,True
4362,tt0280460,the banger sisters,The Banger Sisters,2002,,98,16372.0,False,de,False
4363,tt0280696,garage days,Garage Days,2002,,105,2801.0,False,so,False
4364,tt0285728,dahmer,Dahmer,2002,,101,10072.0,False,de,False
4365,tt0288243,taboo,nan,2002,,80,1885.0,False,so,False
4366,tt0291003,behind the sun,Abril Despedaçado,2001,,105,7049.0,True,pt,False
4367,tt0291032,balzac and the little chinese seamstress,Xiao cai feng,2002,,110,,True,cy,False
4368,tt0293007,carandiru,Carandiru,2003,,145,19219.0,True,id,False
